-4.19673,-4.3316,-4.43235,-4.63574,-85.7698,-4.64549,-4.70676,-85.8953,-4.80242,-81.5226,-4.77925,-4.77389,-4.90199,-99.2992,-4.77252,-339.672,-4.73698,-4.87035,-93.6016,-116.873,-4.54572,-4.57519,-4.77969,-89.3946,-4.49256,-96.8382,-4.24027,-4.20218,-97.8447,-348349,-98.4247,-147.302,-409.635,-2.4639,-3.6615,-672.538,-2.19574,-183.117,-183.635,-86.7228,-2.31167,-514.838
-4.84745,-4.90142,-4.84089,-5.01944,-911.527,-4.80471,-4.92712,-803.929,-4.95674,-913.696,-4.5162,-4.75356,-4.8254,-907.152,-4.50607,0,-4.28458,-4.54649,-30.9243,-619.055,-3.70033,-3.83027,-4.16762,-579.8,-3.54274,-1446.1,-2.91512,-2.69653,-2184.89,-98.4247,-348349,-324.813,-122.344,0,-1.03748,-119.836,0,-196.353,-221.646,-4730.41,0,-124.503
-4.70563,-4.78742,-4.7813,-4.96989,-212.01,-4.83403,-4.93532,-209.527,-4.98911,-176.366,-4.70635,-4.84961,-4.94434,-307.172,-4.69648,0,-4.55038,-4.76108,-44.9663,-520.172,-4.13184,-4.21687,-4.49993,-205.53,-4.0197,-259.667,-3.56934,-3.44295,-285.11,-147.302,-324.813,-348349,-220.738,0,-2.48832,-184.712,0,-492.179,-665.429,-324.335,0,-194.178
-3.8071,-3.99294,-4.18228,-4.40496,-128.276,-4.52033,-4.55578,-128.832,-4.68426,-116.77,-4.82879,-4.72936,-4.88359,-144.108,-4.8237,-175.189,-4.85251,-4.9448,-79.847,-167.504,-4.77926,-4.78043,-4.94901,-114.574,-4.75402,-125.577,-4.58793,-4.58716,-123.266,-409.635,-122.344,-220.738,-348349,-3.3486,-4.1818,-799.877,-3.24471,-327.113,-323.43,-99.5429,-3.20717,-1074.84
0,0,0,0,-4.74726,0,0,-4.71043,0,-4.70889,-209.414,-438.641,-118.174,-4.45577,-976.151,-4.67721,-221.5,-200.576,-4.21123,-3.77372,-245.727,-2726.66,-197.499,-3.33319,-348349,-2.84978,-754.603,-434.645,0,-2.4639,0,0,-3.3486,-348349,-658.902,0,-220.883,0,0,0,-107.524,0
0,0,-249.852,-76.9474,-4.95412,-312.79,-137.829,-4.90551,-140.566,-4.96371,-186.39,-296.329,-138.202,-4.82147,-385.119,-4.55446,-186.9,-177.817,-4.5214,-4.47423,-194.257,-519.829,-168.674,-4.23198,-633.981,-3.96945,-364.411,-272.678,-2.68647,-3.6615,-1.03748,-2.48832,-4.1818,-658.902,-348349,0,-163.319,0,-1.56799,0,-122.383,0
-4.73274,-4.76592,-4.67923,-4.84006,0,-4.59279,-4.71946,0,-4.73309,-30.4827,-4.21804,-4.50378,-4.55515,-66.2017,-4.21024,0,-3.94873,-4.2308,-43.7091,-110.961,-3.27738,-3.43547,-3.79189,-86.476,-3.09397,-99.2422,-2.34313,-2.03867,-111.434,-672.538,-119.836,-184.712,-799.877,0,0,-348349,0,-294.675,-258.769,-120.138,0,-3114.69
0,0,0,0,-4.84934,0,0,-4.81448,0,-4.79947,-360.687,-75.7629,-558.431,-4.51293,-146.588,-4.84282,-550.009,-478.124,-4.26464,-3.72495,-794.026,-190.704,-1273.31,-3.21482,-191.635,-2.63803,-277.219,-394.877,0,-2.19574,0,0,-3.24471,-220.883,-163.319,0,-348349,0,0,0,-72.3137,0
-4.76956,-4.77459,-4.63425,-4.78309,0,-4.45242,-4.60121,0,-4.58787,0,-3.8807,-4.28604,-4.30784,-43.6294,-3.87356,0,-3.50514,-3.85974,0,-181.659,-2.54587,-2.79113,-3.24295,-116.946,-2.25473,-145.333,-0.792269,0,-173.08,-183.117,-196.353,-492.179,-327.113,0,0,-294.675,0,-348349,-2365.35,-206.087,0,-330.223
-4.81515,-4.87428,-4.82719,-5.00451,-100.531,-4.81209,-4.92722,-96.7205,-4.96184,-99.9041,-4.56715,-4.77749,-4.85334,-167.449,-4.55722,0,-4.35843,-4.60276,-41.9043,-265.176,-3.82717,-3.94288,-4.26024,-150.303,-3.68419,-181.138,-3.11686,-2.92916,-200.515,-183.635,-221.646,-665.429,-323.43,0,-1.56799,-258.769,0,-2365.35,-348349,-221.712,0,-281.475
-4.91475,-4.90825,-4.73841,-4.88569,0,-4.5056,-4.66949,0,-4.6421,0,-3.81799,-4.29568,-4.30347,0,-3.80962,0,-3.37228,-3.77684,0,-527.144,-2.18631,-2.50414,-3.03644,-417.105,-1.77866,-938.884,0,0,-1414.49,-86.7228,-4730.41,-324.335,-99.5429,0,0,-120.138,0,-206.087,-221.712,-348349,0,-127.666
0,0,0,0,-4.60281,0,0,-4.56876,0,-4.56137,-49.4565,-34.7353,-32.5581,-4.31047,-60.2916,-4.57003,-56.8743,-50.3809,-4.09067,-3.62648,-66.2957,-84.3544,-57.762,-3.18294,-91.1244,-2.69319,-86.654,-80.4259,0,-2.31167,0,0,-3.20717,-107.524,-122.383,0,-72.3137,0,0,0,-348349,0
-4.79912,-4.8115,-4.6856,-4.83635,0,-4.52969,-4.67168,0,-4.66533,0,-4.01569,-4.38491,-4.41472,-43.2211,-4.00793,0,-3.673,-4.00402,-18.8422,-105.75,-2.80809,-3.02353,-3.44336,-83.8874,-2.55424,-98.301,-1.41353,-0.614299,-113.968,-514.838,-124.503,-194.178,-1074.84,0,0,-3114.69,0,-330.223,-281.475,-127.666,0,-348349
