Index,VehicleID,posX,posY,Speed,Angle,dBmVeh,dBmRSU,Dis2RSU,AvgDIS,AvgLET
47,3028,1568.99,1517,0,270,-0.90673,-69.9277,44.7164,82.2509,99.9437
48,3034,1529.8,1330.06,22.1748,0,-1.16764,-83.2892,194.996,210.352,11.2977
49,3040,1520.2,1510.41,0,180,-0.905331,-62.2205,15.3612,73.7986,130.292
50,3046,1465.81,1533,0,90,-0.929886,-72.8063,59.7283,92.3746,609.746
51,3052,1584.19,1520.2,0,270,-0.921366,-72.1471,59.3845,90.0663,98.9013
52,3058,1529.8,1539.96,0,0,-0.90985,-62.7984,15.7154,74.9478,50.7562
53,3064,1576.76,1517,0,270,-0.902103,-71.211,52.3719,86.1036,99.2167
54,3070,1591.62,1523.4,0,270,-0.938017,-73.1322,66.6423,94.8159,98.5191
55,3076,1606.49,1523.4,0,270,-0.968673,-74.8675,81.5062,105.236,96.7096
56,3082,1520.2,1492.27,2.55691,180,-0.960734,-67.7128,33.0776,81.7621,81.8517
57,3088,1458.24,1533,0,90,-0.957361,-73.7783,67.2347,97.4939,595.169
58,3094,1450.94,1529.8,0,90,-0.952083,-74.5104,74.214,102.665,581.747
59,3100,1450.94,1526.6,0,90,-0.954091,-74.4496,74.0734,102.606,582.399
60,3106,1586.02,1517,3.52434,270,-0.927764,-72.5332,61.543,91.5049,238.163
61,3112,1458.38,1526.6,0,90,-0.953092,-73.5412,66.6423,97.0285,596.783
62,3118,1523.4,1497.99,0,180,-0.950419,-65.9218,27.0623,78.5787,130.346
63,3124,1526.6,1553.28,9.45457,0,-0.925868,-66.51,28.3248,80.3667,28.8374
64,3130,1599.06,1523.4,0,270,-0.957846,-74.0428,74.0735,99.9019,97.6208
65,3136,1443.51,1526.6,0,90,-0.978322,-75.2727,81.5058,108.639,567.937
66,3142,1614.26,1520.2,0,270,-1.00881,-75.6676,89.392,111.647,142.62
67,3148,1517,1510.41,0,180,-0.923829,-63.277,16.6415,74.1735,129.634
68,3154,1526.6,1663.67,17.3643,0,-1.09997,-80.1179,138.676,160.567,25.9055
69,3160,1443.47,1533,0,90,-0.989708,-75.4176,81.917,109.002,566.511
70,3166,1598.64,1520.2,10.257,270,-0.951688,-73.9559,73.7934,107.025,22.3927
71,3172,1517,1330.82,17.5182,180,-1.24726,-82.7908,194.349,210.026,16.3833
72,3178,1407.62,1526.6,16.9727,90,-1.09305,-78.3721,117.388,140.383,22.9088
73,3184,1706.15,1520.2,18.2853,270,-1.1978,-81.7622,181.216,189.909,32.8591
74,3190,1529.8,1718.4,18.0014,0,-1.26732,-83.0042,193.459,207.725,19.6182
75,3196,1523.4,1422.77,19.7101,180,-1.08721,-77.1354,102.247,146.249,42.8471
76,3202,1275.79,1529.8,17.4896,90,-2.15266,-84.9295,249.255,265.721,16.4105
77,3208,1623.79,1523.4,3.43337,270,-1.02741,-76.5267,98.8068,118.751,211.493
78,3214,1636.27,1523.4,6.19753,270,-1.04829,-77.5567,111.277,129.094,47.682
79,3220,1520.2,1313.37,19.4138,180,-1.32123,-83.5136,211.682,226.188,39.4823
80,3238,1769.08,1517,19.0843,270,-2.04536,-84.3605,244.209,248.689,15.68
81,3280,1718.28,1523.4,22.9375,270,-1.21778,-82.3042,193.283,200.84,12.6672
